timestamp,transformer_id,load_percentage,oil_temperature_c,winding_temperature_c,vibration_mm_s,dissolved_hydrogen_ppm,dissolved_acetylene_ppm,iso_forest_pred,anomaly_score,anomaly_flag
2026-06-02 08:00:00,TX-DELTA-04,65.08,65.0,84.06,2.224,11.03,0.56,0,0.3723,1
2026-06-02 09:00:00,TX-DELTA-04,67.57,47.55,56.79,2.312,22.99,0.33,0,0.0988,0
2026-06-02 10:00:00,TX-DELTA-04,71.14,51.97,63.3,2.432,10.08,0.99,0,0.0212,0
2026-06-02 11:00:00,TX-DELTA-04,83.59,56.0,71.15,2.059,21.72,1.08,0,0.1659,0
2026-06-02 12:00:00,TX-DELTA-04,75.96,57.53,70.64,2.51,35.78,0.78,0,0.0446,0
2026-06-02 13:00:00,TX-DELTA-04,82.39,63.75,78.71,2.716,11.06,0.24,0,0.2874,0
2026-06-02 14:00:00,TX-DELTA-04,80.61,59.37,75.69,2.65,13.71,1.22,0,0.1137,0
2026-06-02 15:00:00,TX-DELTA-04,65.27,56.19,67.11,2.703,20.41,0.31,0,0.1934,0
2026-06-02 16:00:00,TX-DELTA-04,60.2,49.82,57.92,2.357,25.73,0.62,0,0.1796,0
2026-06-02 17:00:00,TX-DELTA-04,50.82,48.86,54.81,2.389,41.95,1.2,0,0.3577,0
2026-06-02 18:00:00,TX-DELTA-04,55.96,52.59,59.76,2.177,17.4,2.03,0,0.1318,0
2026-06-02 19:00:00,TX-DELTA-04,50.92,44.77,53.4,2.034,27.2,0.32,0,0.1906,0
2026-06-02 20:00:00,TX-DELTA-04,60.46,40.62,51.05,2.06,446.92,45.29,1,0.9692,1
2026-06-02 21:00:00,TX-DELTA-04,67.35,62.0,81.06,2.422,53.87,2.63,1,0.4942,1
2026-06-02 22:00:00,TX-DELTA-04,73.72,42.6,55.01,2.713,10.75,0.26,0,0.0705,0
2026-06-02 23:00:00,TX-DELTA-04,75.65,38.41,51.49,2.798,31.81,1.61,0,0.2044,0
2026-06-03 00:00:00,TX-DELTA-04,83.1,43.61,59.87,3.019,11.72,2.26,0,0.2186,0
2026-06-03 01:00:00,TX-DELTA-04,70.12,38.52,50.85,2.013,17.17,0.7,0,0.1246,0
2026-06-03 02:00:00,TX-DELTA-04,74.54,39.68,53.12,2.284,17.13,0.49,0,0.0668,0
2026-06-03 03:00:00,TX-DELTA-04,72.11,36.28,48.42,2.661,28.86,0.45,0,0.1564,0
2026-06-03 04:00:00,TX-DELTA-04,58.74,39.89,47.57,2.287,34.3,0.22,0,0.1383,0
2026-06-03 05:00:00,TX-DELTA-04,59.98,40.5,49.91,1.823,10.82,0.83,0,0.127,0
2026-06-03 06:00:00,TX-DELTA-04,60.18,36.96,45.49,2.087,21.71,0.22,0,0.1731,0
2026-06-03 07:00:00,TX-DELTA-04,54.45,43.99,51.76,1.848,12.08,0.55,0,0.1518,0
2026-06-03 08:00:00,TX-DELTA-04,59.21,44.56,52.26,2.167,16.05,1.24,0,0.2056,0
2026-06-03 09:00:00,TX-DELTA-04,69.44,48.53,58.23,2.276,19.33,0.55,0,0.0293,0
2026-06-03 10:00:00,TX-DELTA-04,72.71,51.01,62.21,2.073,48.14,0.24,0,0.1454,0
2026-06-03 11:00:00,TX-DELTA-04,80.06,58.51,73.3,2.572,29.76,4.74,0,0.2883,0
2026-06-03 12:00:00,TX-DELTA-04,79.7,62.58,77.14,2.968,15.63,2.01,0,0.2249,0
2026-06-03 13:00:00,TX-DELTA-04,79.29,57.22,71.2,6.967,10.4,2.52,0,0.372,1
2026-06-03 14:00:00,TX-DELTA-04,131.03,53.79,93.62,2.743,12.15,0.93,1,0.975,1
2026-06-03 15:00:00,TX-DELTA-04,63.09,51.55,61.68,2.402,30.03,0.51,0,0.1286,0
2026-06-03 16:00:00,TX-DELTA-04,64.03,51.76,61.67,2.345,30.36,1.22,0,0.1159,0
2026-06-03 17:00:00,TX-DELTA-04,62.36,49.66,59.35,2.506,40.45,0.67,0,0.1529,0
2026-06-03 18:00:00,TX-DELTA-04,54.52,51.57,58.63,2.425,16.97,0.75,0,0.1205,0
2026-06-03 19:00:00,TX-DELTA-04,60.22,43.01,51.44,2.303,20.69,0.81,0,0.1256,0
2026-06-03 20:00:00,TX-DELTA-04,62.14,40.96,50.26,2.315,18.78,1.09,0,0.1362,0
2026-06-03 21:00:00,TX-DELTA-04,59.84,43.57,53.18,2.347,20.82,0.34,0,0.0656,0
2026-06-03 22:00:00,TX-DELTA-04,73.27,40.32,51.73,2.928,17.47,0.42,0,0.1583,0
2026-06-03 23:00:00,TX-DELTA-04,77.45,43.1,56.2,2.741,42.45,0.61,0,0.0936,0
2026-06-04 00:00:00,TX-DELTA-04,75.48,36.02,49.08,2.293,14.11,3.39,0,0.266,0
2026-06-04 01:00:00,TX-DELTA-04,76.16,39.57,52.43,2.88,16.64,1.5,0,0.2403,0
2026-06-04 02:00:00,TX-DELTA-04,80.74,40.87,56.09,2.714,27.34,0.56,0,0.1629,0
2026-06-04 03:00:00,TX-DELTA-04,70.68,34.96,47.52,2.402,10.77,0.73,0,0.1337,0
2026-06-04 04:00:00,TX-DELTA-04,61.92,31.79,41.82,2.605,10.16,0.67,0,0.2672,0
2026-06-04 05:00:00,TX-DELTA-04,57.46,37.91,46.0,2.163,15.97,0.57,0,0.1594,0
2026-06-04 06:00:00,TX-DELTA-04,65.18,35.59,45.67,2.253,13.84,0.74,0,0.1757,0
2026-06-04 07:00:00,TX-DELTA-04,55.13,43.4,50.97,1.794,102.47,1.24,0,0.3152,0
2026-06-04 08:00:00,TX-DELTA-04,58.5,45.09,53.16,2.279,11.22,0.57,0,0.0722,0
2026-06-04 09:00:00,TX-DELTA-04,70.6,48.51,61.07,2.349,13.09,0.36,0,0.0068,0
2026-06-04 10:00:00,TX-DELTA-04,80.94,54.15,68.44,2.453,13.87,1.98,0,0.2378,0
2026-06-04 11:00:00,TX-DELTA-04,78.77,53.44,66.31,2.777,21.48,0.68,0,0.1218,0
2026-06-04 12:00:00,TX-DELTA-04,79.89,61.98,76.18,2.627,38.67,1.1,0,0.172,0
2026-06-04 13:00:00,TX-DELTA-04,72.87,56.72,69.71,2.55,11.51,0.69,0,0.0455,0
2026-06-04 14:00:00,TX-DELTA-04,73.08,54.05,65.3,2.684,23.77,0.7,0,0.1261,0
2026-06-04 15:00:00,TX-DELTA-04,68.95,53.2,63.67,2.37,19.42,0.61,0,0.104,0
2026-06-04 16:00:00,TX-DELTA-04,55.49,53.38,60.62,2.276,10.82,1.08,0,0.1489,0
2026-06-04 17:00:00,TX-DELTA-04,56.2,49.51,56.78,2.505,18.0,0.82,0,0.0722,0
2026-06-04 18:00:00,TX-DELTA-04,56.21,56.28,64.02,2.133,21.06,0.5,0,0.2191,0
2026-06-04 19:00:00,TX-DELTA-04,59.01,48.52,56.64,2.521,41.78,0.22,0,0.1767,0
2026-06-04 20:00:00,TX-DELTA-04,63.02,39.78,48.08,2.49,10.27,0.89,0,0.1851,0
2026-06-04 21:00:00,TX-DELTA-04,70.95,43.32,56.34,2.563,30.74,1.79,0,0.0434,0
2026-06-04 22:00:00,TX-DELTA-04,70.61,42.39,54.14,2.428,20.14,4.57,0,0.1585,0
2026-06-04 23:00:00,TX-DELTA-04,80.05,39.98,54.29,2.786,19.45,0.44,0,0.131,0
2026-06-05 00:00:00,TX-DELTA-04,82.08,40.89,54.67,2.605,42.91,0.87,0,0.2157,0
2026-06-05 01:00:00,TX-DELTA-04,78.52,37.89,52.61,2.482,10.12,2.68,0,0.1994,0
2026-06-05 02:00:00,TX-DELTA-04,79.17,39.37,53.18,2.492,18.54,0.35,0,0.2098,0
2026-06-05 03:00:00,TX-DELTA-04,67.46,37.19,49.19,2.463,12.53,1.14,0,0.1059,0
2026-06-05 04:00:00,TX-DELTA-04,64.94,32.39,40.78,2.23,28.39,1.43,0,0.2719,0
2026-06-05 05:00:00,TX-DELTA-04,62.24,31.78,42.93,2.429,10.98,2.64,0,0.2961,0
2026-06-05 06:00:00,TX-DELTA-04,58.14,38.85,46.91,2.47,12.75,0.89,0,0.1029,0
2026-06-05 07:00:00,TX-DELTA-04,47.07,38.61,45.35,2.053,23.89,0.31,1,0.4188,0
2026-06-05 08:00:00,TX-DELTA-04,65.2,41.49,52.0,2.299,14.79,1.15,0,0.2416,0
2026-06-05 09:00:00,TX-DELTA-04,68.08,47.01,57.96,2.623,38.43,0.53,0,0.0833,0
2026-06-05 10:00:00,TX-DELTA-04,76.68,52.49,66.77,2.577,41.44,0.49,0,0.0671,0
2026-06-05 11:00:00,TX-DELTA-04,80.67,55.59,69.09,2.804,18.03,0.32,0,0.1433,0
2026-06-05 12:00:00,TX-DELTA-04,81.79,57.41,71.05,2.432,26.77,0.59,0,0.1237,0
2026-06-05 13:00:00,TX-DELTA-04,77.45,59.84,71.93,2.683,43.76,0.38,0,0.13,0
2026-06-05 14:00:00,TX-DELTA-04,73.17,54.07,66.86,2.815,18.31,2.9,0,0.1972,0
2026-06-05 15:00:00,TX-DELTA-04,70.0,56.3,67.7,2.617,15.21,0.63,0,0.1408,0
2026-06-05 16:00:00,TX-DELTA-04,56.46,54.07,63.62,2.134,17.99,0.77,0,0.1043,0
2026-06-05 17:00:00,TX-DELTA-04,53.26,52.66,59.49,2.473,24.98,0.64,0,0.1397,0
2026-06-05 18:00:00,TX-DELTA-04,53.76,50.83,59.13,2.153,36.65,1.17,0,0.1113,0
2026-06-05 19:00:00,TX-DELTA-04,48.64,44.49,50.99,2.18,23.99,1.15,0,0.3139,0
2026-06-05 20:00:00,TX-DELTA-04,65.63,41.6,52.53,2.257,15.82,0.35,0,0.0804,0
2026-06-05 21:00:00,TX-DELTA-04,74.19,43.79,55.66,2.414,19.21,0.43,0,0.066,0
2026-06-05 22:00:00,TX-DELTA-04,75.3,40.04,52.81,2.829,205.3,38.6,1,0.8251,1
2026-06-05 23:00:00,TX-DELTA-04,77.69,41.34,55.93,2.527,15.55,0.32,0,0.1384,0
2026-06-06 00:00:00,TX-DELTA-04,80.11,39.85,53.42,2.798,72.95,0.8,0,0.2425,0
2026-06-06 01:00:00,TX-DELTA-04,87.02,38.94,54.48,2.806,15.56,0.63,0,0.2817,0
2026-06-06 02:00:00,TX-DELTA-04,68.73,33.43,45.09,2.348,12.98,0.42,0,0.2004,0
2026-06-06 03:00:00,TX-DELTA-04,63.61,31.43,40.27,2.274,12.97,0.62,0,0.2669,0
2026-06-06 04:00:00,TX-DELTA-04,61.59,32.47,40.52,2.454,39.67,0.58,0,0.2658,0
2026-06-06 05:00:00,TX-DELTA-04,57.35,41.11,48.64,2.246,13.92,1.07,0,0.1008,0
2026-06-06 06:00:00,TX-DELTA-04,51.9,36.69,44.44,2.276,30.14,0.32,0,0.2435,0
2026-06-06 07:00:00,TX-DELTA-04,60.32,42.48,52.45,2.453,15.42,0.22,0,0.215,0
2026-06-06 08:00:00,TX-DELTA-04,70.63,45.37,57.11,2.055,17.28,0.55,0,0.0381,0
2026-06-06 09:00:00,TX-DELTA-04,61.92,43.49,51.59,2.285,21.03,0.47,0,0.1333,0
2026-06-06 10:00:00,TX-DELTA-04,75.93,54.9,66.65,2.627,47.13,0.33,0,0.154,0
2026-06-06 11:00:00,TX-DELTA-04,79.8,53.63,66.29,2.958,13.18,2.46,0,0.1575,0
2026-06-06 12:00:00,TX-DELTA-04,75.09,56.27,71.38,2.241,27.27,0.71,0,0.0722,0
2026-06-06 13:00:00,TX-DELTA-04,77.25,58.27,73.39,2.699,17.62,0.41,0,0.0766,0
2026-06-06 14:00:00,TX-DELTA-04,73.25,57.49,70.15,2.245,11.8,1.06,0,0.0719,0
2026-06-06 15:00:00,TX-DELTA-04,63.71,51.84,59.35,2.118,18.51,3.79,0,0.3099,0
2026-06-06 16:00:00,TX-DELTA-04,66.46,49.65,60.53,2.256,16.08,0.88,0,0.0828,0
2026-06-06 17:00:00,TX-DELTA-04,50.6,50.3,56.56,2.236,14.55,1.93,0,0.3739,0
2026-06-06 18:00:00,TX-DELTA-04,54.32,49.33,57.35,2.34,15.25,1.91,0,0.1195,0
2026-06-06 19:00:00,TX-DELTA-04,60.22,46.06,56.04,2.149,15.66,0.68,0,0.0906,0
2026-06-06 20:00:00,TX-DELTA-04,60.36,46.19,55.86,2.352,26.27,2.04,0,0.1707,0
2026-06-06 21:00:00,TX-DELTA-04,62.72,40.76,48.52,2.272,41.06,1.76,0,0.1576,0
2026-06-06 22:00:00,TX-DELTA-04,74.96,41.01,53.95,2.723,15.11,0.48,0,0.0869,0
2026-06-06 23:00:00,TX-DELTA-04,133.13,37.82,74.96,2.544,10.02,1.55,1,0.9122,1
2026-06-07 00:00:00,TX-DELTA-04,126.84,37.67,84.89,2.664,11.6,0.32,1,0.8806,1
2026-06-07 01:00:00,TX-DELTA-04,81.86,38.73,53.68,2.556,373.17,44.86,1,0.9537,1
2026-06-07 02:00:00,TX-DELTA-04,69.16,35.26,47.55,2.377,20.87,1.78,0,0.1085,0
2026-06-07 03:00:00,TX-DELTA-04,57.23,34.82,43.64,2.44,16.79,2.08,0,0.178,0
2026-06-07 04:00:00,TX-DELTA-04,58.56,32.27,41.19,2.439,27.75,0.22,0,0.2632,0
2026-06-07 05:00:00,TX-DELTA-04,60.54,33.39,42.47,2.331,40.35,0.53,0,0.2508,0
2026-06-07 06:00:00,TX-DELTA-04,54.08,41.57,49.88,1.995,35.0,0.73,0,0.1498,0
2026-06-07 07:00:00,TX-DELTA-04,63.49,41.8,50.22,2.634,11.21,0.92,0,0.0941,0
2026-06-07 08:00:00,TX-DELTA-04,57.21,41.72,48.34,2.297,21.1,0.5,0,0.1754,0
2026-06-07 09:00:00,TX-DELTA-04,66.9,45.13,55.89,2.433,42.01,0.62,0,0.1227,0
2026-06-07 10:00:00,TX-DELTA-04,63.78,47.04,56.05,2.356,30.42,0.62,0,0.1265,0
2026-06-07 11:00:00,TX-DELTA-04,82.19,57.38,72.29,2.808,19.58,0.53,0,0.1374,0
2026-06-07 12:00:00,TX-DELTA-04,78.7,58.61,72.14,2.369,19.55,0.86,0,0.1615,0
2026-06-07 13:00:00,TX-DELTA-04,78.41,58.61,71.7,2.567,19.51,0.56,0,0.0846,0
2026-06-07 14:00:00,TX-DELTA-04,78.14,58.6,73.16,2.823,12.14,1.41,0,0.0969,0
2026-06-07 15:00:00,TX-DELTA-04,71.37,54.5,67.29,2.809,21.17,0.2,0,0.098,0
2026-06-07 16:00:00,TX-DELTA-04,69.95,52.94,64.24,2.849,15.39,0.39,0,0.067,0
2026-06-07 17:00:00,TX-DELTA-04,61.15,50.18,59.04,2.034,16.11,1.34,0,0.1564,0
2026-06-07 18:00:00,TX-DELTA-04,57.76,49.4,57.42,2.262,62.33,0.58,0,0.1411,0
2026-06-07 19:00:00,TX-DELTA-04,59.54,49.75,58.68,2.489,26.17,0.26,0,0.0415,0
2026-06-07 20:00:00,TX-DELTA-04,60.46,40.17,50.61,2.418,20.44,0.23,0,0.1368,0
2026-06-07 21:00:00,TX-DELTA-04,71.22,41.65,53.53,2.176,36.62,0.83,0,0.0773,0
2026-06-07 22:00:00,TX-DELTA-04,81.44,43.45,59.69,2.853,29.08,0.4,0,0.1049,0
2026-06-07 23:00:00,TX-DELTA-04,73.86,41.58,55.55,2.701,10.29,0.56,0,0.0628,0
2026-06-08 00:00:00,TX-DELTA-04,81.99,44.18,58.5,2.557,15.11,3.76,0,0.3305,0
2026-06-08 01:00:00,TX-DELTA-04,78.41,37.8,51.55,2.627,53.76,2.29,0,0.1845,0
2026-06-08 02:00:00,TX-DELTA-04,72.5,40.29,52.23,2.61,16.97,2.04,0,0.0756,0
2026-06-08 03:00:00,TX-DELTA-04,65.4,37.23,46.4,2.347,36.02,0.68,0,0.1167,0
2026-06-08 04:00:00,TX-DELTA-04,60.87,33.01,43.41,2.222,11.12,0.49,0,0.2325,0
2026-06-08 05:00:00,TX-DELTA-04,52.87,39.08,47.92,1.805,14.47,0.5,0,0.2479,0
2026-06-08 06:00:00,TX-DELTA-04,49.45,36.19,43.04,2.098,148.3,1.34,1,0.545,0
2026-06-08 07:00:00,TX-DELTA-04,57.48,44.87,53.34,2.345,38.08,0.66,0,0.0766,0
2026-06-08 08:00:00,TX-DELTA-04,54.56,44.79,51.55,2.242,14.38,0.26,0,0.2305,0
2026-06-08 09:00:00,TX-DELTA-04,62.58,45.29,54.4,2.284,86.88,0.7,0,0.1752,0
2026-06-08 10:00:00,TX-DELTA-04,71.5,49.15,62.49,2.695,10.9,0.9,0,0.0521,0
2026-06-08 11:00:00,TX-DELTA-04,86.67,53.9,71.46,2.692,14.96,0.62,0,0.2367,0
2026-06-08 12:00:00,TX-DELTA-04,81.8,60.36,75.13,2.616,25.65,0.35,0,0.1744,0
2026-06-08 13:00:00,TX-DELTA-04,73.96,56.02,69.03,2.571,27.39,0.4,0,0.1154,0
2026-06-08 14:00:00,TX-DELTA-04,72.62,53.57,66.24,2.44,23.23,0.88,0,0.1327,0
2026-06-08 15:00:00,TX-DELTA-04,66.74,58.25,69.78,2.337,424.09,26.72,1,0.9655,1
2026-06-08 16:00:00,TX-DELTA-04,67.1,74.77,93.08,2.344,17.9,0.35,1,0.4237,1
2026-06-08 17:00:00,TX-DELTA-04,49.65,52.08,59.79,1.928,38.57,0.43,0,0.319,0
2026-06-08 18:00:00,TX-DELTA-04,62.86,47.54,57.88,2.133,10.16,0.61,0,0.0543,0
2026-06-08 19:00:00,TX-DELTA-04,56.67,47.43,55.31,2.177,16.69,0.77,0,0.0811,0
2026-06-08 20:00:00,TX-DELTA-04,60.52,42.4,51.41,2.933,13.11,0.91,0,0.1516,0
2026-06-08 21:00:00,TX-DELTA-04,72.04,44.62,57.79,2.564,15.26,1.29,0,0.0679,0
2026-06-08 22:00:00,TX-DELTA-04,68.86,36.62,46.34,2.048,17.95,1.55,0,0.1798,0
2026-06-08 23:00:00,TX-DELTA-04,78.03,42.5,55.61,2.505,31.38,0.32,0,0.0829,0
2026-06-09 00:00:00,TX-DELTA-04,80.13,42.64,56.22,2.493,26.28,1.06,0,0.0874,0
2026-06-09 01:00:00,TX-DELTA-04,75.66,39.96,54.01,2.284,36.53,1.66,0,0.2031,0
2026-06-09 02:00:00,TX-DELTA-04,74.46,36.59,48.67,2.512,41.19,0.52,0,0.1415,0
2026-06-09 03:00:00,TX-DELTA-04,65.3,32.72,44.27,2.396,11.06,0.85,0,0.228,0
2026-06-09 04:00:00,TX-DELTA-04,66.39,39.12,50.8,2.325,10.07,0.4,0,0.0409,0
2026-06-09 05:00:00,TX-DELTA-04,57.98,40.64,50.9,2.29,11.49,0.48,0,0.0499,0
2026-06-09 06:00:00,TX-DELTA-04,55.47,39.09,48.48,2.241,13.37,0.95,0,0.1087,0
2026-06-09 07:00:00,TX-DELTA-04,53.97,40.38,46.81,1.995,21.8,0.5,0,0.2712,0
2026-06-09 08:00:00,TX-DELTA-04,59.63,46.7,56.52,2.215,29.57,1.62,0,0.0578,0
2026-06-09 09:00:00,TX-DELTA-04,63.77,47.52,57.88,2.644,14.53,0.21,0,0.1108,0
2026-06-09 10:00:00,TX-DELTA-04,73.51,51.99,62.45,2.538,14.45,0.46,0,0.0458,0
2026-06-09 11:00:00,TX-DELTA-04,76.46,55.75,70.15,2.712,29.41,1.27,0,0.1143,0
2026-06-09 12:00:00,TX-DELTA-04,82.45,58.24,74.31,2.933,16.82,1.62,0,0.1871,0
2026-06-09 13:00:00,TX-DELTA-04,88.26,55.76,71.69,2.817,23.84,0.24,0,0.2717,0
2026-06-09 14:00:00,TX-DELTA-04,72.31,54.94,67.67,2.664,20.06,0.3,0,0.0715,0
2026-06-09 15:00:00,TX-DELTA-04,69.8,57.1,66.99,2.547,18.7,0.3,0,0.1588,0
2026-06-09 16:00:00,TX-DELTA-04,58.58,59.16,67.7,1.958,39.85,0.22,0,0.2074,0
2026-06-09 17:00:00,TX-DELTA-04,119.42,53.43,90.07,2.365,13.05,0.31,1,0.9021,1
2026-06-09 18:00:00,TX-DELTA-04,53.08,51.1,57.23,2.341,40.79,0.64,0,0.1663,0
2026-06-09 19:00:00,TX-DELTA-04,62.19,43.71,51.65,2.104,21.12,0.21,0,0.1619,0
2026-06-09 20:00:00,TX-DELTA-04,58.37,47.94,57.73,2.347,23.4,0.9,0,0.0019,0
2026-06-09 21:00:00,TX-DELTA-04,69.36,41.19,51.48,2.381,24.35,0.67,0,0.0419,0
2026-06-09 22:00:00,TX-DELTA-04,78.59,45.07,59.71,2.65,30.81,0.84,0,0.0972,0
2026-06-09 23:00:00,TX-DELTA-04,76.86,40.08,53.25,2.662,13.99,0.45,0,0.1441,0
2026-06-10 00:00:00,TX-DELTA-04,74.2,39.33,51.15,2.597,29.69,5.24,0,0.2888,0
2026-06-10 01:00:00,TX-DELTA-04,76.38,34.92,48.41,2.396,10.78,1.35,0,0.2109,0
2026-06-10 02:00:00,TX-DELTA-04,72.27,35.62,48.33,2.337,51.43,1.22,0,0.2358,0
2026-06-10 03:00:00,TX-DELTA-04,67.65,32.53,44.43,2.113,10.76,1.21,0,0.2515,0
2026-06-10 04:00:00,TX-DELTA-04,67.72,34.48,46.76,2.57,15.23,4.05,0,0.24,0
2026-06-10 05:00:00,TX-DELTA-04,58.48,38.14,46.83,2.643,19.68,0.37,0,0.1324,0
2026-06-10 06:00:00,TX-DELTA-04,48.3,38.47,45.6,2.191,14.37,0.8,0,0.328,0
2026-06-10 07:00:00,TX-DELTA-04,60.06,38.3,47.15,2.31,31.84,0.71,0,0.1032,0
2026-06-10 08:00:00,TX-DELTA-04,68.25,66.83,85.17,2.665,25.23,1.96,1,0.4214,1
2026-06-10 09:00:00,TX-DELTA-04,67.31,45.26,55.54,2.375,15.26,0.79,0,0.1087,0
2026-06-10 10:00:00,TX-DELTA-04,69.23,46.79,55.47,2.373,36.43,0.48,0,0.0967,0
2026-06-10 11:00:00,TX-DELTA-04,74.91,57.83,71.15,2.605,12.25,0.78,0,0.0584,0
2026-06-10 12:00:00,TX-DELTA-04,89.73,56.95,74.03,2.611,13.02,1.15,0,0.2548,0
2026-06-10 13:00:00,TX-DELTA-04,78.08,59.04,72.98,2.741,12.36,1.05,0,0.0998,0
2026-06-10 14:00:00,TX-DELTA-04,77.35,57.49,71.48,2.52,18.85,1.05,0,0.0772,0
2026-06-10 15:00:00,TX-DELTA-04,65.13,56.87,67.45,2.404,30.8,0.33,0,0.1109,0
2026-06-10 16:00:00,TX-DELTA-04,59.74,57.22,67.15,2.077,42.56,1.13,0,0.1248,0
2026-06-10 17:00:00,TX-DELTA-04,56.59,53.43,61.72,2.367,24.53,0.86,0,0.0723,0
2026-06-10 18:00:00,TX-DELTA-04,58.36,50.95,60.74,2.35,60.86,1.43,0,0.1152,0
2026-06-10 19:00:00,TX-DELTA-04,51.04,45.48,52.1,1.859,23.36,0.48,0,0.2573,0
2026-06-10 20:00:00,TX-DELTA-04,53.24,40.07,46.29,2.018,19.19,1.28,0,0.2562,0
2026-06-10 21:00:00,TX-DELTA-04,67.05,65.53,85.66,2.467,69.25,0.88,1,0.4334,1
2026-06-10 22:00:00,TX-DELTA-04,68.9,46.28,57.89,2.091,17.05,1.66,0,0.0264,0
2026-06-10 23:00:00,TX-DELTA-04,73.53,42.51,55.36,2.535,64.93,1.38,0,0.0999,0
2026-06-11 00:00:00,TX-DELTA-04,88.54,36.25,53.65,2.622,19.21,0.94,0,0.3137,0
2026-06-11 01:00:00,TX-DELTA-04,76.03,36.67,49.43,2.611,25.47,0.49,0,0.182,0
2026-06-11 02:00:00,TX-DELTA-04,74.27,38.18,49.94,2.501,16.47,0.52,0,0.1093,0
2026-06-11 03:00:00,TX-DELTA-04,67.3,35.08,46.37,2.485,34.16,0.85,0,0.1231,0
2026-06-11 04:00:00,TX-DELTA-04,57.77,39.19,48.5,2.22,46.93,0.32,0,0.1166,0
2026-06-11 05:00:00,TX-DELTA-04,62.79,32.92,40.92,2.243,12.12,0.31,0,0.3315,0
2026-06-11 06:00:00,TX-DELTA-04,59.12,41.05,51.09,1.911,28.26,0.85,0,0.1013,0
2026-06-11 07:00:00,TX-DELTA-04,57.68,42.82,50.17,2.323,11.86,0.49,0,0.1222,0
2026-06-11 08:00:00,TX-DELTA-04,64.58,43.07,51.96,2.351,49.89,1.44,0,0.156,0
2026-06-11 09:00:00,TX-DELTA-04,70.64,50.75,60.92,2.167,13.92,0.61,0,0.0351,0
2026-06-11 10:00:00,TX-DELTA-04,77.66,50.47,64.06,2.721,30.79,1.41,0,0.0678,0
2026-06-11 11:00:00,TX-DELTA-04,78.17,55.16,68.14,2.186,35.56,2.03,0,0.1357,0
2026-06-11 12:00:00,TX-DELTA-04,80.45,60.04,73.8,2.819,33.84,1.37,0,0.1434,0
2026-06-11 13:00:00,TX-DELTA-04,80.27,61.38,73.96,2.496,124.57,0.28,0,0.3435,0
2026-06-11 14:00:00,TX-DELTA-04,66.69,53.54,65.0,2.237,41.63,0.52,0,0.081,0
2026-06-11 15:00:00,TX-DELTA-04,73.05,52.59,64.58,2.855,15.61,0.87,0,0.1146,0
2026-06-11 16:00:00,TX-DELTA-04,62.77,56.24,68.04,2.506,15.9,1.03,0,0.2275,0
2026-06-11 17:00:00,TX-DELTA-04,52.02,55.11,62.85,2.388,19.2,1.35,0,0.3009,0
2026-06-11 18:00:00,TX-DELTA-04,47.01,44.52,51.61,1.849,25.11,0.3,1,0.3763,0
2026-06-11 19:00:00,TX-DELTA-04,49.42,42.04,50.53,1.949,10.63,1.03,0,0.2881,0
2026-06-11 20:00:00,TX-DELTA-04,58.45,50.75,60.21,2.124,18.99,0.8,0,0.1302,0
2026-06-11 21:00:00,TX-DELTA-04,66.04,36.67,47.62,2.349,14.98,0.41,0,0.1233,0
2026-06-11 22:00:00,TX-DELTA-04,77.15,43.88,58.82,2.718,12.1,0.39,0,0.0674,0
2026-06-11 23:00:00,TX-DELTA-04,75.45,43.82,57.65,2.714,12.06,1.27,0,0.1091,0
2026-06-12 00:00:00,TX-DELTA-04,80.05,42.6,56.32,2.577,18.51,0.65,0,0.1544,0
2026-06-12 01:00:00,TX-DELTA-04,83.05,40.21,54.13,2.461,27.79,0.38,0,0.1981,0
2026-06-12 02:00:00,TX-DELTA-04,76.04,40.1,51.62,2.669,24.35,1.38,0,0.139,0
2026-06-12 03:00:00,TX-DELTA-04,71.29,34.04,45.45,2.338,25.62,0.36,0,0.2077,0
2026-06-12 04:00:00,TX-DELTA-04,60.92,32.77,44.07,2.255,35.08,0.25,0,0.2447,0
2026-06-12 05:00:00,TX-DELTA-04,61.33,35.34,45.43,2.549,14.4,1.94,0,0.1707,0
2026-06-12 06:00:00,TX-DELTA-04,53.96,37.35,44.09,2.342,52.44,4.24,1,0.4079,0
2026-06-12 07:00:00,TX-DELTA-04,53.49,39.85,46.56,2.313,23.26,1.2,0,0.2161,0
2026-06-12 08:00:00,TX-DELTA-04,59.62,51.91,62.8,1.783,81.17,0.88,0,0.2312,0
2026-06-12 09:00:00,TX-DELTA-04,63.25,52.84,64.16,2.55,14.93,0.65,0,0.2127,0
2026-06-12 10:00:00,TX-DELTA-04,64.46,50.02,60.78,2.349,29.47,0.3,0,0.0707,0
2026-06-12 11:00:00,TX-DELTA-04,77.2,59.44,71.84,2.199,13.49,2.54,0,0.2106,0
2026-06-12 12:00:00,TX-DELTA-04,82.9,57.21,74.11,2.54,11.76,1.12,0,0.1699,0
2026-06-12 13:00:00,TX-DELTA-04,73.21,54.86,65.26,2.426,72.01,0.49,0,0.1531,0
2026-06-12 14:00:00,TX-DELTA-04,67.21,56.44,67.13,2.625,15.33,1.14,0,0.0742,0
2026-06-12 15:00:00,TX-DELTA-04,65.04,51.38,63.08,2.369,196.51,41.78,1,0.8137,1
