timestamp,transformer_id,load_percentage,winding_temperature_c,oil_temperature_c,predicted_stress_index,anomaly_intensity,dga_severity_index,composite_risk_score,risk_tier,recommended_action
2026-06-03 04:00:00,TX-BETA-02,58.07,52.69,43.27,5.99,11.15,9.56,8.69,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 05:00:00,TX-BETA-02,56.72,54.34,43.67,5.06,5.15,7.17,5.62,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 06:00:00,TX-BETA-02,52.16,52.95,43.51,2.41,16.21,5.53,8.02,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 07:00:00,TX-BETA-02,64.92,53.82,42.33,12.68,4.42,11.24,9.43,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 08:00:00,TX-BETA-02,64.76,59.36,48.48,12.73,11.02,7.76,10.89,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 09:00:00,TX-BETA-02,64.79,62.19,49.42,11.7,1.8,6.74,6.99,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 10:00:00,TX-BETA-02,76.87,74.8,58.91,34.83,23.52,8.92,24.39,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 11:00:00,TX-BETA-02,79.6,75.13,58.77,31.64,15.74,10.73,20.85,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 12:00:00,TX-BETA-02,76.22,79.06,63.5,35.67,28.46,12.95,27.46,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 13:00:00,TX-BETA-02,82.42,87.62,70.04,46.05,37.42,7.23,33.32,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 14:00:00,TX-BETA-02,77.71,83.49,67.73,37.69,22.98,9.91,25.59,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 15:00:00,TX-BETA-02,65.97,69.57,58.55,18.83,13.63,12.89,15.52,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 16:00:00,TX-BETA-02,64.22,70.55,57.3,21.44,9.95,9.02,14.31,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 17:00:00,TX-BETA-02,52.89,61.9,54.17,5.65,14.28,11.23,10.07,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 18:00:00,TX-BETA-02,60.59,62.4,52.17,10.23,4.58,7.52,7.57,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 19:00:00,TX-BETA-02,52.8,52.25,44.93,2.03,18.37,10.7,9.92,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 20:00:00,TX-BETA-02,63.63,58.28,45.76,9.38,5.58,9.54,8.09,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 21:00:00,TX-BETA-02,65.77,55.66,42.96,12.16,7.25,15.06,11.17,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 22:00:00,TX-BETA-02,79.69,67.91,52.22,27.01,10.35,9.58,16.82,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-03 23:00:00,TX-BETA-02,77.1,60.3,45.76,20.08,6.22,9.91,12.69,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 00:00:00,TX-BETA-02,77.51,57.88,42.23,19.67,10.46,6.1,13.06,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 01:00:00,TX-BETA-02,85.88,60.48,41.63,26.43,35.22,12.67,26.07,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 02:00:00,TX-BETA-02,74.54,61.42,44.96,17.56,12.52,7.32,13.24,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 03:00:00,TX-BETA-02,62.85,48.47,37.43,8.24,12.17,10.07,10.07,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 04:00:00,TX-BETA-02,64.3,48.72,38.24,11.81,19.95,16.66,15.87,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 05:00:00,TX-BETA-02,52.04,48.88,40.16,1.35,15.06,10.53,8.44,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 06:00:00,TX-BETA-02,52.88,53.84,44.34,1.67,16.72,8.11,8.55,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 07:00:00,TX-BETA-02,56.82,52.18,43.53,4.35,6.48,5.25,5.32,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 08:00:00,TX-BETA-02,61.29,61.33,49.09,8.04,3.89,6.18,6.12,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 09:00:00,TX-BETA-02,68.38,65.71,50.01,19.86,4.4,7.04,11.24,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 10:00:00,TX-BETA-02,70.17,66.33,53.67,19.66,8.09,6.96,12.44,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 11:00:00,TX-BETA-02,73.71,74.89,60.46,28.89,14.33,12.11,19.6,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 12:00:00,TX-BETA-02,86.0,79.64,61.25,42.72,32.06,11.66,31.23,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 13:00:00,TX-BETA-02,79.11,82.26,65.7,38.16,20.68,9.93,24.98,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 14:00:00,TX-BETA-02,72.47,74.23,59.89,27.84,8.49,6.7,15.78,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 15:00:00,TX-BETA-02,69.6,76.04,62.46,25.09,25.7,14.77,22.72,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 16:00:00,TX-BETA-02,59.94,66.78,58.33,13.16,17.27,11.6,14.21,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 17:00:00,TX-BETA-02,57.12,68.22,59.18,10.91,19.57,8.59,13.36,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 18:00:00,TX-BETA-02,53.17,64.57,54.32,5.43,18.35,11.31,11.42,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 19:00:00,TX-BETA-02,52.99,90.22,73.07,40.15,59.01,10.05,39.23,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-04 20:00:00,TX-BETA-02,68.49,63.15,49.78,14.46,5.25,13.84,11.08,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 21:00:00,TX-BETA-02,69.07,63.4,49.71,17.39,6.53,10.51,11.87,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 22:00:00,TX-BETA-02,68.86,59.0,46.83,14.21,0.48,6.54,7.49,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-04 23:00:00,TX-BETA-02,81.67,64.72,47.44,27.05,14.48,9.09,18.16,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 00:00:00,TX-BETA-02,81.22,66.12,50.58,28.29,31.37,13.29,25.62,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 01:00:00,TX-BETA-02,75.98,53.89,39.88,18.83,14.85,5.96,14.22,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 02:00:00,TX-BETA-02,76.66,62.66,47.36,21.63,13.45,9.95,15.85,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 03:00:00,TX-BETA-02,71.58,59.43,45.32,16.75,6.38,10.04,11.44,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 04:00:00,TX-BETA-02,63.66,53.07,42.56,9.35,6.62,12.48,9.18,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 05:00:00,TX-BETA-02,58.49,51.29,42.47,7.88,13.54,5.57,9.28,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 06:00:00,TX-BETA-02,52.37,50.81,42.27,2.41,23.77,11.94,12.27,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 07:00:00,TX-BETA-02,53.19,54.37,45.42,2.03,15.47,11.27,9.04,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 08:00:00,TX-BETA-02,58.34,60.99,51.74,8.54,8.31,8.73,8.51,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 09:00:00,TX-BETA-02,64.15,62.25,51.24,13.39,1.72,9.55,8.34,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 10:00:00,TX-BETA-02,72.74,70.14,56.91,23.97,8.1,8.47,14.54,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 11:00:00,TX-BETA-02,78.14,76.67,60.46,33.27,8.94,6.74,18.12,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 12:00:00,TX-BETA-02,77.54,76.73,61.22,33.55,12.29,3.96,18.71,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 13:00:00,TX-BETA-02,72.07,74.56,58.79,27.53,14.58,15.96,20.11,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 14:00:00,TX-BETA-02,72.17,76.46,62.05,30.69,19.96,6.14,20.8,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 15:00:00,TX-BETA-02,72.61,74.3,62.66,28.07,11.91,5.17,16.69,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 16:00:00,TX-BETA-02,65.34,70.56,56.37,21.03,8.64,6.38,13.03,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 17:00:00,TX-BETA-02,57.18,65.62,55.81,8.73,11.5,9.25,9.83,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 18:00:00,TX-BETA-02,54.73,59.15,50.47,5.57,7.23,10.21,7.31,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 19:00:00,TX-BETA-02,58.12,63.01,53.56,9.33,9.74,11.85,10.1,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 20:00:00,TX-BETA-02,57.03,59.89,49.38,6.23,9.05,4.95,6.89,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 21:00:00,TX-BETA-02,68.73,62.48,48.36,15.9,3.52,9.27,9.91,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 22:00:00,TX-BETA-02,70.68,62.93,49.14,18.6,3.53,12.42,11.78,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-05 23:00:00,TX-BETA-02,75.86,60.08,44.92,20.39,8.9,12.68,14.44,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 00:00:00,TX-BETA-02,78.6,61.46,44.85,20.52,14.8,12.46,16.5,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 01:00:00,TX-BETA-02,81.75,63.37,47.25,26.56,20.45,10.03,20.29,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 02:00:00,TX-BETA-02,77.65,60.52,43.34,19.25,8.81,9.59,13.18,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 03:00:00,TX-BETA-02,66.35,50.22,37.66,12.15,15.13,11.29,12.98,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 04:00:00,TX-BETA-02,58.94,51.2,41.04,5.38,12.52,7.55,8.42,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 05:00:00,TX-BETA-02,55.73,47.8,37.5,6.25,24.09,9.68,13.35,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 06:00:00,TX-BETA-02,54.41,49.72,40.27,3.54,14.42,11.58,9.36,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 07:00:00,TX-BETA-02,56.93,54.8,45.59,4.76,4.38,8.73,5.62,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 08:00:00,TX-BETA-02,67.52,59.82,47.7,11.87,2.28,7.98,7.54,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 09:00:00,TX-BETA-02,69.52,65.63,52.68,19.06,5.71,12.9,12.85,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 10:00:00,TX-BETA-02,79.18,78.51,61.79,35.75,20.05,14.36,24.91,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 11:00:00,TX-BETA-02,84.33,76.25,59.49,35.95,24.07,7.2,24.6,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 12:00:00,TX-BETA-02,85.66,77.65,59.39,39.9,26.37,11.08,27.96,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 13:00:00,TX-BETA-02,75.85,77.7,63.01,33.62,17.07,12.06,22.44,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 14:00:00,TX-BETA-02,72.27,72.4,60.23,26.83,6.74,7.23,14.9,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 15:00:00,TX-BETA-02,68.68,72.36,58.53,25.71,9.9,9.14,16.03,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 16:00:00,TX-BETA-02,62.98,66.23,56.54,13.52,9.6,8.18,10.81,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 17:00:00,TX-BETA-02,55.64,70.69,59.76,14.99,19.79,4.46,14.04,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 18:00:00,TX-BETA-02,61.8,59.66,48.76,9.5,13.75,5.34,9.95,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 19:00:00,TX-BETA-02,58.51,64.4,55.19,11.14,12.68,4.31,9.97,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 20:00:00,TX-BETA-02,66.03,56.8,43.85,12.13,5.26,7.98,8.69,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 21:00:00,TX-BETA-02,71.95,64.52,50.56,21.33,8.38,11.56,14.35,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 22:00:00,TX-BETA-02,74.63,61.88,46.91,18.67,5.41,8.88,11.58,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-06 23:00:00,TX-BETA-02,74.29,59.6,44.98,16.12,5.67,9.07,10.7,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 00:00:00,TX-BETA-02,75.03,56.62,41.09,16.94,11.2,6.23,12.25,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 01:00:00,TX-BETA-02,71.52,56.32,41.62,16.51,6.53,11.31,11.71,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 02:00:00,TX-BETA-02,76.57,55.97,41.26,17.12,25.53,13.11,19.06,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 03:00:00,TX-BETA-02,73.32,57.6,43.41,16.16,13.85,13.0,14.56,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 04:00:00,TX-BETA-02,61.79,46.15,36.64,9.63,11.33,7.24,9.63,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 05:00:00,TX-BETA-02,57.48,60.27,49.93,8.59,9.16,11.73,9.58,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 06:00:00,TX-BETA-02,54.66,48.92,41.68,3.68,11.05,4.64,6.5,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 07:00:00,TX-BETA-02,59.49,60.59,49.21,8.25,3.87,5.57,6.05,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 08:00:00,TX-BETA-02,56.8,85.64,69.06,38.73,55.13,13.84,38.25,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-07 09:00:00,TX-BETA-02,71.52,66.29,53.31,20.23,2.14,10.57,11.48,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 10:00:00,TX-BETA-02,81.32,74.72,58.65,34.84,21.66,12.62,24.67,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 11:00:00,TX-BETA-02,79.1,77.66,60.76,35.98,27.6,19.02,28.81,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 12:00:00,TX-BETA-02,83.47,89.18,70.9,44.38,49.22,5.74,36.42,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-07 13:00:00,TX-BETA-02,77.45,105.13,82.18,65.83,63.69,4.62,49.78,MEDIUM,ADVISORY: Increase SCADA polling frequency to 5 minutes; monitor hot-spot temperature delta.
2026-06-07 14:00:00,TX-BETA-02,75.72,78.88,63.23,36.01,24.26,7.49,24.77,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 15:00:00,TX-BETA-02,69.2,73.23,59.2,23.82,13.28,14.74,17.86,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 16:00:00,TX-BETA-02,61.29,67.43,55.51,12.54,9.0,5.95,9.65,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 17:00:00,TX-BETA-02,58.89,67.76,59.13,13.18,19.23,6.96,13.74,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 18:00:00,TX-BETA-02,57.78,61.2,52.07,5.64,14.84,5.62,8.85,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 19:00:00,TX-BETA-02,56.32,61.39,52.38,4.99,25.52,12.65,14.09,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 20:00:00,TX-BETA-02,59.51,61.95,51.12,6.95,5.4,6.78,6.36,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 21:00:00,TX-BETA-02,62.29,54.8,43.12,8.89,3.88,8.46,7.03,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 22:00:00,TX-BETA-02,70.73,60.78,46.86,15.2,3.42,9.91,9.76,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-07 23:00:00,TX-BETA-02,83.16,66.78,49.72,29.78,24.57,11.62,23.41,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 00:00:00,TX-BETA-02,76.4,56.49,40.73,19.01,6.46,4.61,11.02,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 01:00:00,TX-BETA-02,70.69,53.08,39.09,13.61,7.75,4.74,9.34,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 02:00:00,TX-BETA-02,69.25,52.89,39.16,12.81,7.61,7.83,9.75,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 03:00:00,TX-BETA-02,60.89,45.5,35.57,7.57,12.82,10.51,10.14,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
2026-06-08 04:00:00,TX-BETA-02,61.12,47.19,38.32,6.65,9.18,5.31,7.2,LOW,NOMINAL: Operating within normal thermal & electrical limits. Routine maintenance cycle.
